AÑO,TRIMESTRE,PROVEEDOR,COD_DEPARTAMENTO,DEPARTAMENTO,COD_MUNICIPIO,MUNICIPIO,CABECERA_MUNICIPAL,COD_CENTRO_POBLADO,CENTRO_POBLADO,COBERTURA_2G,COBERTURA_3G,COBERTURA_HSPA_HSPA_DC,COBERTURA_4G,COBERTURA_LTE,COBERTURA_5G,ESTRATO_PROMEDIO,INGRESO_PROMEDIO_HOGAR,TASA_POBREZA,INDICE_NBI,TASA_DESEMPLEO,TASA_ELECTRIFICACION,PCT_HOGARES_INTERNET,ALTITUD_MSNM,PRECIPITACION_MEDIA,INV_PUBLICA_PER_CAPITA,NOMBRE_PROVEEDOR_COMERCIAL
2023,2,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66594,QUINCHÍA,NO,66594019,VILLA RICA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,5945965,47.0,12.08,19.2,80.54,32.23,2676,3320.1,1336011,CLARO COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5659,SAN JUAN DE URABÁ,NO,5659003,UVEROS,NO,NO,NO,NO,NO,NO,1,1663561,57.52,10.35,16.72,87.61,34.84,298,2608.8,719501,CLARO COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23189,CIÉNAGA DE ORO,NO,23189003,LAGUNETA,SÍ,SÍ,SÍ,NO,NO,NO,3,1102186,20.15,39.41,9.71,82.12,70.34,1939,1535.4,520576,CLARO COLOMBIA
2023,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5045,APARTADÓ,NO,5045011,EL SALVADOR,SÍ,SÍ,SÍ,SÍ,NO,NO,4,4007393,38.28,35.2,8.72,90.63,71.35,788,3608.7,662093,CLARO COLOMBIA
2023,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19290,FLORENCIA,NO,19290001,EL ROSARIO,SÍ,SÍ,SÍ,SÍ,NO,NO,2,4628464,58.98,24.59,15.47,87.92,50.49,849,3442.1,506669,CLARO COLOMBIA
2023,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,73,TOLIMA,73283,FRESNO,SÍ,73283000,FRESNO,SÍ,SÍ,SÍ,NO,NO,NO,2,1826553,18.26,29.72,10.46,92.26,42.94,2225,2155.1,1275175,ETB
2023,1,COLOMBIA MOVIL  S.A ESP,73,TOLIMA,73675,SAN ANTONIO,SÍ,73675000,SAN ANTONIO,SÍ,SÍ,SÍ,SÍ,NO,NO,5,2035202,45.01,19.04,13.49,96.11,78.82,2889,636.8,778063,TIGO COLOMBIA
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,44560,MANAURE,NO,44560004,SAN ANTONIO,SÍ,SÍ,NO,NO,NO,NO,2,945271,39.29,26.71,5.09,85.99,43.03,1377,2734.9,1338669,MOVISTAR COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54128,CACHIRÁ,SÍ,54128001,CACHIRÁ,SÍ,SÍ,SÍ,NO,SÍ,NO,5,3015685,39.32,27.8,5.93,99.24,62.52,1177,677.1,1222752,CLARO COLOMBIA
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23672,SAN ANTERO,NO,23672021,PLAYA BLANCA,SÍ,NO,NO,NO,NO,NO,1,5962756,44.88,22.43,13.03,90.71,88.09,1949,3742.0,194799,MOVISTAR COLOMBIA
2023,2,COLOMBIA MOVIL  S.A ESP,99,VICHADA,99773,CUMARIBO,SÍ,99773000,CUMARIBO,SÍ,SÍ,SÍ,NO,NO,NO,4,4543797,56.48,45.8,13.49,92.37,38.87,877,3865.7,722673,TIGO COLOMBIA
2023,3,PARTNERS TELECOM COLOMBIA SAS,13,BOLÍVAR,13580,REGIDOR,NO,13580006,SANTA LUCÍA,NO,NO,NO,SÍ,NO,NO,5,2314542,49.13,5.72,16.27,93.61,86.45,1138,1163.2,859942,WOM COLOMBIA
2023,2,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8560,PONEDERA,NO,8560001,LA RETIRADA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,4980656,12.81,40.2,6.98,93.33,40.97,1577,2867.4,1237495,CLARO COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25148,CAPARRAPÍ,NO,25148010,CAMBULO,SÍ,SÍ,SÍ,SÍ,NO,NO,2,3730184,52.64,10.6,12.7,90.22,64.05,2806,822.9,1024914,CLARO COLOMBIA
2023,1,COLOMBIA MOVIL  S.A ESP,70,SUCRE,70215,COROZAL,NO,70215004,CHAPINERO,NO,SÍ,SÍ,NO,NO,NO,2,876898,21.28,40.89,7.92,88.58,52.62,3139,3053.3,705750,TIGO COLOMBIA
2023,3,COLOMBIA MOVIL  S.A ESP,15,BOYACÁ,15572,PUERTO BOYACÁ,NO,15572027,LA CEIBA,NO,NO,NO,SÍ,NO,NO,1,4095097,28.85,32.72,6.4,81.08,87.9,2492,1715.5,279340,TIGO COLOMBIA
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76520,PALMIRA,NO,76520002,AMAIME,SÍ,SÍ,SÍ,SÍ,NO,NO,2,1088316,33.09,42.95,11.16,80.44,46.41,2755,2883.7,789608,MOVISTAR COLOMBIA
2023,4,AVANTEL S.A.S,68,SANTANDER,68745,SIMACOTA,SÍ,68745000,SIMACOTA,SÍ,SÍ,SÍ,NO,NO,NO,1,2808954,34.05,9.39,7.45,87.16,53.98,2649,1805.1,1179735,AVANTEL
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19517,PAEZ,NO,19517015,TALAGA,SÍ,NO,NO,NO,NO,NO,5,2629553,31.76,30.15,8.33,86.67,88.97,1646,1009.5,142039,MOVISTAR COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8606,REPELÓN,NO,8606005,VILLA ROSA,SÍ,SÍ,SÍ,SÍ,NO,NO,5,4888657,56.87,27.55,9.76,87.75,62.19,1903,1921.4,857262,CLARO COLOMBIA
2023,2,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5847,URRAO,SÍ,5847000,URRAO,NO,SÍ,SÍ,NO,NO,NO,1,3841341,45.3,36.78,8.89,82.77,60.16,1382,894.4,1196376,WOM COLOMBIA
2023,4,COLOMBIA MOVIL  S.A ESP,8,ATLÁNTICO,8078,BARANOA,NO,8078002,PITAL,SÍ,SÍ,SÍ,SÍ,NO,NO,5,1839504,41.56,29.04,6.31,94.76,45.47,144,2519.1,402905,TIGO COLOMBIA
2023,2,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68498,OCAMONTE,SÍ,68498000,OCAMONTE,NO,SÍ,SÍ,NO,NO,NO,5,4887810,12.49,29.33,6.35,97.14,72.08,2322,643.3,718914,WOM COLOMBIA
2023,4,COLOMBIA MOVIL  S.A ESP,68,SANTANDER,68152,CARCASÍ,SÍ,68152000,CARCASÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,5,2905058,55.2,24.33,7.9,98.77,30.86,2556,2345.6,579319,TIGO COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68001,BUCARAMANGA,NO,68001017,VIJAGUAL,SÍ,SÍ,SÍ,NO,SÍ,NO,3,5788023,55.47,18.9,5.76,89.85,32.97,1202,3602.3,1266944,CLARO COLOMBIA
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52001,PASTO,NO,52001024,SAN JOSÉ,NO,SÍ,SÍ,NO,NO,NO,4,5709384,49.01,26.7,14.4,94.02,65.96,2800,3432.6,799023,MOVISTAR COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13673,SANTA CATALINA,NO,13673003,GALERAZAMBA,SÍ,SÍ,SÍ,SÍ,NO,NO,2,2475843,10.35,10.33,9.31,97.11,50.5,1861,3589.7,1753767,CLARO COLOMBIA
2023,2,COLOMBIA MOVIL  S.A ESP,73,TOLIMA,73861,VENADILLO,SÍ,73861000,VENADILLO,NO,SÍ,SÍ,SÍ,NO,NO,3,834701,12.86,48.27,9.2,88.37,87.2,1854,3727.2,1057916,TIGO COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68502,ONZAGA,NO,68502004,CAPILLA DEL CARMEN,SÍ,SÍ,SÍ,SÍ,NO,NO,5,4029028,21.26,37.15,9.98,86.19,84.19,2524,865.8,1267574,CLARO COLOMBIA
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68872,VILLANUEVA,SÍ,68872000,VILLANUEVA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,2521610,16.57,47.86,14.94,98.73,72.82,1866,950.6,341324,MOVISTAR COLOMBIA
2023,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50568,PUERTO GAITÁN,NO,50568007,PUENTE ARIMENA,SÍ,NO,NO,NO,NO,NO,5,2980712,29.94,15.2,18.06,90.31,79.09,3175,2449.5,609662,MOVISTAR COLOMBIA
2023,3,AVANTEL S.A.S,25,CUNDINAMARCA,25797,TENA,SÍ,25797000,TENA,SÍ,SÍ,SÍ,NO,NO,NO,4,3139767,56.13,44.57,16.39,89.95,70.04,1098,3628.9,528583,AVANTEL
2023,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17013,AGUADAS,SÍ,17013000,AGUADAS,SÍ,SÍ,SÍ,SÍ,NO,NO,5,3414235,33.6,41.4,15.91,83.57,37.53,1151,3910.2,1662096,CLARO COLOMBIA
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,88,"SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,NO,88564005,ROCKY POINT,NO,SÍ,NO,NO,NO,NO,1,1291036,10.67,35.47,12.27,82.16,75.93,1734,661.9,1470614,MOVISTAR COLOMBIA
2023,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15516,PAIPA,SÍ,15516000,PAIPA,SÍ,SÍ,SÍ,SÍ,NO,NO,4,1127304,24.14,33.13,15.41,96.84,42.61,2713,1745.2,333229,MOVISTAR COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44430,MAICAO,NO,44430014,GARRAPATERO,NO,NO,NO,NO,NO,NO,5,3262616,12.23,19.24,13.29,92.28,49.41,567,1245.1,937876,CLARO COLOMBIA
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5591,PUERTO TRIUNFO,SÍ,5591000,PUERTO TRIUNFO,SÍ,SÍ,NO,SÍ,NO,NO,4,3510241,11.81,41.74,8.24,86.52,79.15,1813,3145.9,1051773,MOVISTAR COLOMBIA
2023,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19693,SAN SEBASTIÁN,NO,19693004,SANTIAGO,SÍ,NO,NO,NO,NO,NO,2,4233803,23.79,27.57,8.13,83.83,62.19,530,2740.7,161748,CLARO COLOMBIA
2023,3,AVANTEL S.A.S,76,VALLE DEL CAUCA,76126,CALIMA,SÍ,76126000,DARIÉN,SÍ,SÍ,SÍ,SÍ,NO,NO,2,1942953,23.78,8.19,9.45,91.11,81.6,2206,919.6,1189766,AVANTEL
2023,1,AVANTEL S.A.S,85,CASANARE,85315,SÁCAMA,SÍ,85315001,SÁCAMA,NO,NO,NO,NO,NO,NO,5,4761352,49.36,19.08,18.66,91.68,42.78,1561,2192.3,1188894,AVANTEL
2023,3,AVANTEL S.A.S,52,NARIÑO,52215,CÓRDOBA,SÍ,52215000,CÓRDOBA,SÍ,SÍ,SÍ,NO,NO,NO,4,4778702,58.74,47.09,13.21,84.14,66.47,680,2899.0,792378,AVANTEL
2023,4,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66170,DOSQUEBRADAS,NO,66170008,AGUAZUL,SÍ,NO,NO,NO,NO,NO,1,4859175,28.56,43.28,16.01,97.03,35.03,2070,3226.5,224078,CLARO COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20710,SAN ALBERTO,NO,20710005,LÍBANO,SÍ,SÍ,SÍ,NO,SÍ,NO,5,1126916,31.44,49.19,10.2,81.69,68.58,1070,570.2,139759,CLARO COLOMBIA
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,NO,25899026,SANTIAGO PÉREZ,NO,SÍ,NO,NO,NO,NO,2,4397706,52.24,33.26,11.12,87.12,75.75,2572,3616.6,902930,MOVISTAR COLOMBIA
2023,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15861,VENTAQUEMADA,NO,15861008,TIERRA NEGRA,SÍ,SÍ,SÍ,SÍ,NO,NO,2,5306554,23.41,16.14,6.88,93.61,65.1,728,2492.5,650277,CLARO COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25200,COGUA,NO,25200014,SECTOR ZAMORA,SÍ,SÍ,SÍ,SÍ,NO,NO,5,1405409,17.82,12.33,7.57,85.48,45.97,1729,3341.7,1644502,CLARO COLOMBIA
2023,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5129,CALDAS,NO,5129016,SALINAS,SÍ,SÍ,SÍ,SÍ,NO,NO,4,1874135,52.65,13.41,17.41,96.55,31.88,2191,3327.8,1829504,CLARO COLOMBIA
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,27,CHOCÓ,27495,NUQUÍ,SÍ,27495000,NUQUÍ,NO,SÍ,SÍ,NO,NO,NO,2,3789179,12.33,5.89,13.77,94.8,37.17,667,1164.5,479179,MOVISTAR COLOMBIA
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,17,CALDAS,17524,PALESTINA,SÍ,17524000,PALESTINA,SÍ,SÍ,SÍ,SÍ,NO,NO,4,5850405,40.98,22.58,10.06,95.78,67.34,1612,885.6,953009,MOVISTAR COLOMBIA
2023,4,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13433,MAHATES,SÍ,13433000,MAHATES,NO,SÍ,SÍ,SÍ,NO,NO,2,2525690,38.1,13.61,17.04,82.38,86.07,680,3024.5,467375,TIGO COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47288,FUNDACIÓN,NO,47288004,SANTA ROSA,SÍ,SÍ,SÍ,SÍ,NO,NO,2,4080772,27.3,23.52,8.7,82.81,42.39,972,1047.5,1132203,CLARO COLOMBIA
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76001,CALI,NO,76001032,MONTAÑITAS (ALTO Y BAJO),NO,SÍ,SÍ,SÍ,NO,NO,3,4957893,25.76,47.07,19.64,85.73,74.1,2846,3474.8,785459,MOVISTAR COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68547,PIEDECUESTA,NO,68547025,MIRADOR DEL LAGO,SÍ,SÍ,SÍ,NO,SÍ,NO,2,5887268,48.59,24.37,10.17,90.36,81.99,2132,3041.7,976332,CLARO COLOMBIA
2023,3,PARTNERS TELECOM COLOMBIA SAS,50,META,50573,PUERTO LÓPEZ,SÍ,50573000,PUERTO LÓPEZ,NO,SÍ,SÍ,SÍ,NO,NO,1,1203119,14.32,44.51,10.06,94.96,61.25,2463,3446.4,533855,WOM COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73624,ROVIRA,NO,73624010,LA SELVA,SÍ,NO,NO,NO,NO,NO,5,4966769,21.84,32.25,9.68,96.73,70.16,2741,1546.5,991111,CLARO COLOMBIA
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50689,SAN MARTÍN,SÍ,50689000,SAN MARTÍN,SÍ,SÍ,SÍ,SÍ,NO,NO,5,5120295,46.62,16.12,6.83,94.09,78.9,2529,1608.1,385626,MOVISTAR COLOMBIA
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20400,LA JAGUA DE IBIRICO,SÍ,20400000,LA JAGUA DE IBIRICO,SÍ,SÍ,SÍ,SÍ,NO,NO,4,1202732,37.42,21.01,6.67,98.57,45.64,2503,2849.3,1479932,MOVISTAR COLOMBIA
2023,3,AVANTEL S.A.S,68,SANTANDER,68855,VALLE DE SAN JOSÉ,SÍ,68855000,VALLE DE SAN JOSÉ,SÍ,SÍ,SÍ,NO,NO,NO,2,1306079,16.4,8.78,14.72,94.77,47.81,826,610.1,1597053,AVANTEL
2023,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835,TUMACO,NO,52835116,GUALTAL,SÍ,SÍ,SÍ,SÍ,NO,NO,1,2750013,54.11,20.01,18.13,86.13,30.04,296,3042.7,1128825,CLARO COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5034,ANDES,NO,5034006,SANTA RITA,SÍ,SÍ,SÍ,SÍ,NO,NO,4,3423836,29.67,35.49,16.86,85.3,87.79,3183,3425.2,580533,CLARO COLOMBIA
2023,2,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25772,SUESCA,NO,25772001,HATO GRANDE,NO,NO,NO,SÍ,NO,NO,3,1932658,51.39,8.24,7.12,93.92,85.05,1253,1953.1,916480,TIGO COLOMBIA
2023,2,AVANTEL S.A.S,19,CAUCA,19533,PIAMONTE,SÍ,19533000,PIAMONTE,SÍ,SÍ,SÍ,NO,NO,NO,4,2785209,49.39,14.24,13.18,83.86,75.87,3167,3177.1,1020569,AVANTEL
2023,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15667,SAN LUIS DE GACENO,NO,15667004,LA MESA DEL GUAVIO,SÍ,SÍ,SÍ,SÍ,NO,NO,4,5122626,41.22,22.16,6.58,81.85,34.74,2997,1111.1,1543828,CLARO COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54261,EL ZULIA,NO,54261009,CRISTO REY,SÍ,SÍ,NO,NO,SÍ,NO,2,1456951,34.72,49.19,5.68,90.64,56.85,2727,1627.9,1708678,CLARO COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5036,ANGELÓPOLIS,NO,5036006,SANTA RITA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,811303,58.98,40.32,14.85,96.43,36.11,2425,3910.1,815054,CLARO COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70678,SAN BENITO ABAD,NO,70678038,LAS POZAS,NO,SÍ,SÍ,SÍ,NO,NO,4,2010209,17.25,38.01,13.03,82.03,30.96,2468,3952.1,1558716,CLARO COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8433,MALAMBO,NO,8433005,PITALITO,SÍ,SÍ,SÍ,NO,NO,NO,1,4279591,46.26,10.23,6.23,95.84,66.97,2152,2294.1,491637,CLARO COLOMBIA
2023,2,COLOMBIA MOVIL  S.A ESP,15,BOYACÁ,15814,TOCA,SÍ,15814000,TOCA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,3166610,19.56,40.14,5.52,96.23,87.65,1728,3769.9,1208780,TIGO COLOMBIA
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,54498,OCAÑA,NO,54498012,PUEBLO NUEVO,SÍ,SÍ,SÍ,NO,NO,NO,5,4980303,26.91,40.34,19.85,89.65,84.17,2024,2329.6,1705708,MOVISTAR COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20001,VALLEDUPAR,NO,20001019,CAMPERUCHO,SÍ,SÍ,SÍ,NO,NO,NO,3,1868199,25.43,32.05,5.45,81.15,71.81,329,1520.6,348827,CLARO COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,50,META,50313,GRANADA,NO,50313006,AGUAS CLARAS,SÍ,SÍ,SÍ,SÍ,NO,NO,3,5717339,57.35,49.57,11.67,83.49,35.8,2486,1434.1,345256,CLARO COLOMBIA
2023,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47205,CONCORDIA,NO,47205002,BELLAVISTA,SÍ,SÍ,SÍ,SÍ,NO,NO,5,4976224,58.37,19.64,12.57,94.15,46.45,1155,3753.3,444087,CLARO COLOMBIA
2023,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23660,SAHAGÚN,NO,23660031,LA BALSA,NO,NO,NO,SÍ,NO,NO,4,5484346,19.15,47.36,6.76,94.24,49.2,1890,1103.6,121518,MOVISTAR COLOMBIA
2023,4,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17867,VICTORIA,NO,17867001,CAÑAVERAL,SÍ,SÍ,SÍ,NO,NO,NO,3,1258298,11.1,46.16,7.54,97.97,75.79,381,2528.7,510275,CLARO COLOMBIA
2023,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23672,SAN ANTERO,NO,23672028,SAN MARTÍN 2,SÍ,SÍ,SÍ,SÍ,NO,NO,1,1847343,46.0,5.52,10.28,91.65,78.13,2185,2444.3,1695916,MOVISTAR COLOMBIA
2023,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,NO,25899010,APOSENTOS ALTOS,SÍ,SÍ,NO,SÍ,NO,NO,1,905228,30.9,25.26,16.43,82.48,53.11,2990,3088.7,1929210,MOVISTAR COLOMBIA
2023,2,AVANTEL S.A.S,13,BOLÍVAR,13042,ARENAL,SÍ,13042000,ARENAL,SÍ,SÍ,SÍ,SÍ,NO,NO,2,5420650,14.44,48.97,12.61,82.43,55.07,842,2247.4,694091,AVANTEL
2023,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66001,PEREIRA,NO,66001053,ESPERANZA GALICIA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,2555692,44.19,9.64,14.57,94.42,32.67,2317,1453.0,171524,CLARO COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47703,SAN ZENÓN,NO,47703006,PEÑONCITO,SÍ,SÍ,SÍ,NO,NO,NO,4,1684056,37.26,29.65,19.78,83.68,47.35,395,1092.9,848870,CLARO COLOMBIA
2023,1,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27025,ALTO BAUDÓ,NO,0,SIN CENTRO POBLADO,NO,NO,NO,SÍ,NO,NO,5,2530228,59.03,49.05,16.52,86.57,57.08,2960,2672.9,1667431,TIGO COLOMBIA
2023,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70124,CAIMITO,NO,70124011,LA MEJÍA,SÍ,SÍ,SÍ,NO,NO,NO,5,2746793,21.37,30.0,11.52,89.74,37.02,2511,3016.5,976004,CLARO COLOMBIA
2023,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25781,SUTATAUSA,NO,25781002,LAS PEÑAS,SÍ,SÍ,NO,NO,SÍ,NO,4,2369123,30.2,13.54,11.7,80.5,57.2,449,2493.3,691309,CLARO COLOMBIA
2023,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23660,SAHAGÚN,NO,23660009,MORROCOY,SÍ,NO,NO,NO,NO,NO,2,4079269,37.13,31.2,14.28,84.98,81.19,1354,3084.2,835609,CLARO COLOMBIA
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13001,CARTAGENA,NO,13001026,ARROYO DE LAS CANOAS,SÍ,NO,NO,NO,NO,NO,5,2526470,49.58,14.2,14.98,88.16,64.88,1986,995.3,382187,MOVISTAR COLOMBIA
2023,4,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5400,LA UNIÓN,SÍ,5400000,LA UNIÓN,NO,SÍ,SÍ,SÍ,NO,NO,3,4140420,37.44,28.39,12.51,85.59,34.74,1308,3588.6,1150995,TIGO COLOMBIA
2023,3,PARTNERS TELECOM COLOMBIA SAS,97,VAUPÉS,97666,TARAIRA,SÍ,97666000,TARAIRA,NO,SÍ,SÍ,NO,NO,NO,2,848874,40.65,8.33,14.67,82.73,41.5,1297,2538.4,1860828,WOM COLOMBIA
2023,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,NO,25899012,BOSQUES DE SILECIA,SÍ,SÍ,SÍ,SÍ,NO,NO,3,2422572,21.31,32.25,5.35,94.56,58.47,2067,944.0,1270407,CLARO COLOMBIA
2023,4,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13222,CLEMENCIA,SÍ,13222000,CLEMENCIA,SÍ,SÍ,SÍ,SÍ,NO,NO,1,4020281,52.35,28.26,11.44,96.26,51.69,2286,2116.7,868976,TIGO COLOMBIA
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23855,VALENCIA,NO,23855016,MANZANARES,SÍ,NO,NO,NO,NO,NO,2,3489784,31.43,38.31,9.18,85.15,51.52,1293,3456.8,1774663,MOVISTAR COLOMBIA
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68615,RIONEGRO,NO,68615031,SAN RAFAEL,SÍ,SÍ,SÍ,NO,NO,NO,5,1509662,17.05,33.38,6.94,95.49,61.76,2465,3641.5,1034644,MOVISTAR COLOMBIA
2023,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5658,SAN JOSÉ DE LA MONTAÑA,SÍ,5658000,SAN JOSÉ DE LA MONTAÑA,NO,SÍ,SÍ,NO,NO,NO,2,5672554,43.21,29.73,6.49,87.71,65.06,3102,1426.3,536700,ETB
2023,1,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44001,RIOHACHA,NO,44001004,CASCAJALITO,NO,NO,NO,NO,NO,NO,2,1270452,20.8,36.04,14.05,90.13,77.81,1849,2989.4,1343517,CLARO COLOMBIA
2023,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,NO,23682005,LA DORADA,SÍ,SÍ,SÍ,NO,NO,NO,2,2939686,14.88,11.48,12.85,97.12,50.46,3175,849.9,1324858,CLARO COLOMBIA
2023,4,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20400,LA JAGUA DE IBIRICO,SÍ,20400000,LA JAGUA DE IBIRICO,SÍ,SÍ,SÍ,SÍ,NO,NO,2,3392670,53.1,31.79,8.8,95.0,78.33,185,617.4,1992608,CLARO COLOMBIA
2023,3,AVANTEL S.A.S,25,CUNDINAMARCA,25436,MANTA,SÍ,25436000,MANTA,SÍ,SÍ,SÍ,NO,NO,NO,3,5610833,33.01,12.74,12.06,96.1,50.32,3199,2461.4,440641,AVANTEL
2023,1,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27075,BAHÍA SOLANO,NO,27075004,HUINA,NO,NO,NO,SÍ,NO,NO,1,1242061,47.46,46.65,12.38,82.74,33.33,1233,2931.9,732899,TIGO COLOMBIA
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15244,EL COCUY,SÍ,15244000,EL COCUY,SÍ,SÍ,NO,SÍ,NO,NO,4,4134732,24.53,8.08,7.93,81.39,63.25,1437,3285.3,1286135,MOVISTAR COLOMBIA
